Mobile_Model_Name,Registered_Users,Share_Percentage_of_Mobile_Brand,Quarter,Year,State
Xiaomi,64189,0.225087929,3,2020,puducherry
Samsung,56159,0.196929583,3,2020,puducherry
Vivo,53650,0.188131415,3,2020,puducherry
Oppo,29888,0.104806556,3,2020,puducherry
Realme,12570,0.044078507,3,2020,puducherry
Huawei,11683,0.040968114,3,2020,puducherry
Apple,9778,0.034287959,3,2020,puducherry
Motorola,8498,0.029799455,3,2020,puducherry
OnePlus,8064,0.028277572,3,2020,puducherry
Lenovo,6464,0.022666943,3,2020,puducherry
Others,24230,0.084965968,3,2020,puducherry
Xiaomi,71555,0.223871024,4,2020,puducherry
Samsung,63620,0.199045134,4,2020,puducherry
Vivo,61208,0.191498814,4,2020,puducherry
Oppo,33860,0.105936313,4,2020,puducherry
Realme,14505,0.045381164,4,2020,puducherry
Huawei,12870,0.040265811,4,2020,puducherry
Apple,10885,0.034055427,4,2020,puducherry
Motorola,9137,0.028586536,4,2020,puducherry
OnePlus,8651,0.027066008,4,2020,puducherry
Lenovo,6934,0.021694105,4,2020,puducherry
Others,26401,0.082599663,4,2020,puducherry
Xiaomi,77315,0.223273719,1,2021,puducherry
Samsung,68574,0.198031067,1,2021,puducherry
Vivo,67958,0.196252155,1,2021,puducherry
Oppo,37061,0.107026415,1,2021,puducherry
Realme,16555,0.04780827,1,2021,puducherry
Huawei,13528,0.039066764,1,2021,puducherry
Apple,11809,0.034102559,1,2021,puducherry
Motorola,9477,0.027368105,1,2021,puducherry
OnePlus,9192,0.026545069,1,2021,puducherry
Lenovo,7061,0.020391072,1,2021,puducherry
Others,27749,0.080134805,1,2021,puducherry
Xiaomi,83067,0.224529072,2,2021,puducherry
Vivo,75036,0.202821378,2,2021,puducherry
Samsung,72364,0.195598996,2,2021,puducherry
Oppo,40051,0.108257357,2,2021,puducherry
Realme,19411,0.052467693,2,2021,puducherry
Huawei,13441,0.036330856,2,2021,puducherry
Apple,12595,0.034044129,2,2021,puducherry
OnePlus,10003,0.027037985,2,2021,puducherry
Motorola,9333,0.025226983,2,2021,puducherry
Lenovo,6729,0.018188404,2,2021,puducherry
Others,27931,0.075497147,2,2021,puducherry
Xiaomi,89382,0.225365536,3,2021,puducherry
Vivo,83355,0.210169209,3,2021,puducherry
Samsung,75347,0.189978039,3,2021,puducherry
Oppo,43803,0.110443787,3,2021,puducherry
Realme,22703,0.057242776,3,2021,puducherry
Apple,13603,0.034298264,3,2021,puducherry
Huawei,13160,0.033181294,3,2021,puducherry
OnePlus,11252,0.028370511,3,2021,puducherry
Motorola,9219,0.023244556,3,2021,puducherry
Lenovo,6496,0.016378852,3,2021,puducherry
Others,28289,0.071327176,3,2021,puducherry
Xiaomi,95031,0.224570914,4,2021,puducherry
Vivo,91633,0.216540987,4,2021,puducherry
Samsung,78438,0.185359444,4,2021,puducherry
Oppo,47542,0.11234808,4,2021,puducherry
Realme,26683,0.063055484,4,2021,puducherry
Apple,15236,0.036004698,4,2021,puducherry
Huawei,12678,0.029959803,4,2021,puducherry
OnePlus,12298,0.029061812,4,2021,puducherry
Motorola,9210,0.021764457,4,2021,puducherry
Lenovo,6149,0.014530906,4,2021,puducherry
Others,28269,0.066803413,4,2021,puducherry
Xiaomi,100081,0.223369661,1,2022,puducherry
Vivo,99079,0.221133308,1,2022,puducherry
Samsung,81419,0.181718153,1,2022,puducherry
Oppo,51105,0.114060676,1,2022,puducherry
Realme,30407,0.067865042,1,2022,puducherry
Apple,16568,0.036977933,1,2022,puducherry
OnePlus,13200,0.029460932,1,2022,puducherry
Huawei,12478,0.027849508,1,2022,puducherry
Motorola,9103,0.020316884,1,2022,puducherry
Lenovo,5955,0.013290898,1,2022,puducherry
Others,28656,0.063957005,1,2022,puducherry
Xiaomi,209390,0.247172257,1,2018,punjab
Samsung,191090,0.225570211,1,2018,punjab
Vivo,110362,0.13027568,1,2018,punjab
Oppo,95143,0.112310569,1,2018,punjab
Apple,65881,0.077768544,1,2018,punjab
Realme,29427,0.034736797,1,2018,punjab
OnePlus,18373,0.021688218,1,2018,punjab
Motorola,15296,0.018056005,1,2018,punjab
Lenovo,12687,0.014976238,1,2018,punjab
Micromax,10911,0.012879777,1,2018,punjab
Others,88582,0.104565704,1,2018,punjab
Xiaomi,288756,0.250614916,2,2018,punjab
Samsung,258117,0.224022948,2,2018,punjab
Vivo,157022,0.136281342,2,2018,punjab
Oppo,133051,0.115476614,2,2018,punjab
Apple,88311,0.076646213,2,2018,punjab
Realme,38878,0.033742699,2,2018,punjab
OnePlus,22512,0.019538444,2,2018,punjab
Motorola,19732,0.017125648,2,2018,punjab
Lenovo,16030,0.013912636,2,2018,punjab
Micromax,14047,0.012191566,2,2018,punjab
Others,115734,0.100446975,2,2018,punjab
Xiaomi,370526,0.251519874,3,2018,punjab
Samsung,333905,0.226660865,3,2018,punjab
Vivo,211470,0.143549732,3,2018,punjab
Oppo,174607,0.118526448,3,2018,punjab
Apple,109405,0.074266129,3,2018,punjab
Realme,48316,0.032797791,3,2018,punjab
OnePlus,26583,0.01804503,3,2018,punjab
Motorola,23631,0.016041158,3,2018,punjab
Lenovo,18437,0.012515375,3,2018,punjab
Huawei,16653,0.011304363,3,2018,punjab
Others,139615,0.094773234,3,2018,punjab
Xiaomi,469664,0.251734054,4,2018,punjab
Samsung,423578,0.227032532,4,2018,punjab
Vivo,281873,0.151080417,4,2018,punjab
Oppo,228350,0.122392756,4,2018,punjab
Apple,137548,0.073724015,4,2018,punjab
Realme,60545,0.032451366,4,2018,punjab
OnePlus,31147,0.016694404,4,2018,punjab
Motorola,28376,0.015209183,4,2018,punjab
Lenovo,21785,0.011676489,4,2018,punjab
Huawei,21263,0.011396703,4,2018,punjab
Others,161586,0.086608083,4,2018,punjab
Xiaomi,557833,0.250532429,1,2019,punjab
Samsung,505420,0.226992846,1,2019,punjab
Vivo,349009,0.156745966,1,2019,punjab
Oppo,281133,0.126261683,1,2019,punjab
Apple,161878,0.072702204,1,2019,punjab
Realme,71481,0.032103351,1,2019,punjab
OnePlus,35068,0.015749644,1,2019,punjab
Motorola,31780,0.014272947,1,2019,punjab
Huawei,26070,0.011708487,1,2019,punjab
Lenovo,23917,0.010741538,1,2019,punjab
Others,183001,0.082188908,1,2019,punjab
Xiaomi,648198,0.249296184,2,2019,punjab
Samsung,594224,0.228537848,2,2019,punjab
Vivo,417913,0.160728846,2,2019,punjab
Oppo,336507,0.129420194,2,2019,punjab
Apple,189708,0.072961472,2,2019,punjab
Realme,82000,0.031537103,2,2019,punjab
OnePlus,38343,0.014746672,2,2019,punjab
Motorola,34974,0.013450959,2,2019,punjab
Huawei,30298,0.011652575,2,2019,punjab
Lenovo,26203,0.010077643,2,2019,punjab
Others,201744,0.077590504,2,2019,punjab
Xiaomi,734257,0.247832645,3,2019,punjab
Samsung,678439,0.228992481,3,2019,punjab
Vivo,489141,0.165099016,3,2019,punjab
Oppo,390270,0.131727238,3,2019,punjab
Apple,216888,0.073205876,3,2019,punjab
Realme,94292,0.031826235,3,2019,punjab
OnePlus,41581,0.014034772,3,2019,punjab
Motorola,37064,0.012510155,3,2019,punjab
Huawei,34669,0.011701775,3,2019,punjab
Lenovo,26124,0.008817594,3,2019,punjab
Others,219988,0.074252214,3,2019,punjab
Xiaomi,818456,0.246393609,4,2019,punjab
Samsung,760808,0.22903886,4,2019,punjab
Vivo,563524,0.169647131,4,2019,punjab
Oppo,446759,0.134495394,4,2019,punjab
Apple,240275,0.072334034,4,2019,punjab
Realme,109206,0.032876123,4,2019,punjab
OnePlus,44151,0.01329152,4,2019,punjab
Motorola,38939,0.011722464,4,2019,punjab
Huawei,38449,0.011574951,4,2019,punjab
Lenovo,27158,0.008175831,4,2019,punjab
Others,234017,0.070450083,4,2019,punjab
Xiaomi,912905,0.244124752,1,2020,punjab
Samsung,851006,0.227572014,1,2020,punjab
Vivo,654259,0.174958858,1,2020,punjab
Oppo,515340,0.137809794,1,2020,punjab
Apple,267276,0.071473688,1,2020,punjab
Realme,126920,0.033940348,1,2020,punjab
OnePlus,46432,0.012416627,1,2020,punjab
Huawei,42483,0.011360604,1,2020,punjab
Motorola,40631,0.010865351,1,2020,punjab
Lenovo,28708,0.007676958,1,2020,punjab
Others,253542,0.067801007,1,2020,punjab
Xiaomi,1025347,0.242658055,2,2020,punjab
Samsung,957955,0.226709101,2,2020,punjab
Vivo,759075,0.17964227,2,2020,punjab
Oppo,599062,0.141773682,2,2020,punjab
Apple,293955,0.069567228,2,2020,punjab
Realme,145881,0.034524117,2,2020,punjab
OnePlus,48354,0.011443431,2,2020,punjab
Huawei,46802,0.011076135,2,2020,punjab
Motorola,42817,0.010133048,2,2020,punjab
Lenovo,30136,0.007131969,2,2020,punjab
Others,276097,0.065340964,2,2020,punjab
Xiaomi,1124885,0.239631267,3,2020,punjab
Samsung,1063448,0.226543506,3,2020,punjab
Vivo,872561,0.185879355,3,2020,punjab
Oppo,675846,0.14397368,3,2020,punjab
Apple,322529,0.068707497,3,2020,punjab
Realme,167279,0.035635002,3,2020,punjab
OnePlus,50950,0.010853743,3,2020,punjab
Huawei,50512,0.010760437,3,2020,punjab
Motorola,44739,0.00953063,3,2020,punjab
Lenovo,31345,0.006677342,3,2020,punjab
Others,290139,0.061807541,3,2020,punjab
Xiaomi,1219022,0.236342225,4,2020,punjab
Samsung,1169264,0.226695216,4,2020,punjab
Vivo,979161,0.189838321,4,2020,punjab
Oppo,750319,0.145470764,4,2020,punjab
Apple,356113,0.069042674,4,2020,punjab
Realme,189809,0.036799895,4,2020,punjab
Huawei,53936,0.010457034,4,2020,punjab
OnePlus,53667,0.01040488,4,2020,punjab
Motorola,46455,0.009006628,4,2020,punjab
HMD Global,32870,0.006372788,4,2020,punjab
Others,307252,0.059569574,4,2020,punjab
Xiaomi,1304479,0.234248741,1,2021,punjab
Samsung,1249727,0.224416779,1,2021,punjab
Vivo,1083200,0.194513086,1,2021,punjab
Oppo,815718,0.146480637,1,2021,punjab
Apple,384485,0.069042987,1,2021,punjab
Realme,212940,0.038238198,1,2021,punjab
OnePlus,56962,0.010228817,1,2021,punjab
Huawei,56391,0.010126281,1,2021,punjab
Motorola,47632,0.008553404,1,2021,punjab
Tecno,35552,0.006384167,1,2021,punjab
Others,321691,0.057766903,1,2021,punjab
Xiaomi,1380642,0.231009941,2,2021,punjab
Samsung,1317948,0.220519939,2,2021,punjab
Vivo,1187613,0.1987122,2,2021,punjab
Oppo,881894,0.147559093,2,2021,punjab
Apple,418009,0.069941545,2,2021,punjab
Realme,250679,0.041943778,2,2021,punjab
OnePlus,61777,0.010336569,2,2021,punjab
Huawei,56066,0.009381001,2,2021,punjab
Motorola,47652,0.007973164,2,2021,punjab
Tecno,44884,0.007510021,2,2021,punjab
Others,329384,0.055112751,2,2021,punjab
Xiaomi,1468863,0.228266434,3,2021,punjab
Samsung,1373929,0.213513359,3,2021,punjab
Vivo,1315799,0.204479754,3,2021,punjab
Oppo,964011,0.149810672,3,2021,punjab
Apple,450178,0.069959231,3,2021,punjab
Realme,292875,0.045513797,3,2021,punjab
OnePlus,71087,0.011047168,3,2021,punjab
Huawei,59682,0.009274791,3,2021,punjab
Tecno,54005,0.008392565,3,2021,punjab
Motorola,47647,0.00740451,3,2021,punjab
Others,336786,0.052337719,3,2021,punjab
Xiaomi,1548508,0.225070468,4,2021,punjab
Samsung,1427734,0.20751637,4,2021,punjab
Vivo,1424349,0.207024372,4,2021,punjab
Oppo,1041175,0.15133131,4,2021,punjab
Apple,497157,0.07226011,4,2021,punjab
Realme,350868,0.050997492,4,2021,punjab
OnePlus,80227,0.011660727,4,2021,punjab
Tecno,62454,0.00907748,4,2021,punjab
Huawei,58314,0.008475745,4,2021,punjab
Motorola,48503,0.007049749,4,2021,punjab
Others,340814,0.049536177,4,2021,punjab
Xiaomi,1619926,0.221824836,1,2022,punjab
Vivo,1523181,0.208577044,1,2022,punjab
Samsung,1477258,0.20228857,1,2022,punjab
Oppo,1119920,0.153356432,1,2022,punjab
Apple,540804,0.074055086,1,2022,punjab
Realme,403062,0.055193362,1,2022,punjab
OnePlus,89199,0.01221448,1,2022,punjab
Tecno,74590,0.010213994,1,2022,punjab
Huawei,58651,0.008031384,1,2022,punjab
Motorola,48805,0.006683121,1,2022,punjab
Others,347330,0.047561691,1,2022,punjab
Xiaomi,713005,0.22576295,1,2018,rajasthan
Samsung,662282,0.209702229,1,2018,rajasthan
Vivo,535439,0.169539187,1,2018,rajasthan
Oppo,352258,0.111537514,1,2018,rajasthan
Realme,149488,0.047333261,1,2018,rajasthan
Apple,94107,0.029797651,1,2018,rajasthan
OnePlus,71745,0.02271704,1,2018,rajasthan
Gionee,69299,0.021942548,1,2018,rajasthan
Lenovo,63011,0.019951542,1,2018,rajasthan
Motorola,61235,0.019389197,1,2018,rajasthan
Others,386333,0.122326881,1,2018,rajasthan
Xiaomi,966424,0.229392893,2,2018,rajasthan
Samsung,874984,0.207688459,2,2018,rajasthan
Vivo,735141,0.174494964,2,2018,rajasthan
Oppo,479239,0.113753405,2,2018,rajasthan
Realme,195523,0.046409844,2,2018,rajasthan
Apple,119357,0.028330885,2,2018,rajasthan
OnePlus,87155,0.020687336,2,2018,rajasthan
Gionee,84445,0.020044083,2,2018,rajasthan
Lenovo,79981,0.018984496,2,2018,rajasthan
Motorola,78566,0.018648628,2,2018,rajasthan
Others,512149,0.121565007,2,2018,rajasthan
Xiaomi,1205544,0.232934972,3,2018,rajasthan
Samsung,1072593,0.207246206,3,2018,rajasthan
Vivo,938611,0.181358231,3,2018,rajasthan
Oppo,601973,0.116313103,3,2018,rajasthan
Realme,239840,0.046341837,3,2018,rajasthan
Apple,140247,0.027098497,3,2018,rajasthan
OnePlus,101721,0.019654511,3,2018,rajasthan
Gionee,95819,0.018514128,3,2018,rajasthan
Motorola,91763,0.017730429,3,2018,rajasthan
Huawei,91725,0.017723086,3,2018,rajasthan
Others,595617,0.115084998,3,2018,rajasthan
Xiaomi,1482976,0.233218604,4,2018,rajasthan
Samsung,1317264,0.207158087,4,2018,rajasthan
Vivo,1200927,0.188862476,4,2018,rajasthan
Oppo,760058,0.119529693,4,2018,rajasthan
Realme,293498,0.046156643,4,2018,rajasthan
Apple,166540,0.026190732,4,2018,rajasthan
OnePlus,117138,0.01842158,4,2018,rajasthan
Huawei,115507,0.018165082,4,2018,rajasthan
Motorola,107515,0.016908229,4,2018,rajasthan
Gionee,106066,0.016680354,4,2018,rajasthan
Others,691249,0.10870852,4,2018,rajasthan
Xiaomi,1788113,0.231854992,1,2019,rajasthan
Samsung,1592757,0.206524231,1,2019,rajasthan
Vivo,1503951,0.195009235,1,2019,rajasthan
Oppo,948608,0.123000896,1,2019,rajasthan
Realme,350506,0.045448227,1,2019,rajasthan
Apple,191305,0.02480549,1,2019,rajasthan
Huawei,143491,0.018605706,1,2019,rajasthan
OnePlus,131526,0.017054269,1,2019,rajasthan
Gionee,123156,0.015968976,1,2019,rajasthan
Motorola,121229,0.015719112,1,2019,rajasthan
Others,817562,0.106008866,1,2019,rajasthan
Xiaomi,2038775,0.232102697,2,2019,rajasthan
Samsung,1811211,0.206195856,2,2019,rajasthan
Vivo,1744564,0.198608482,2,2019,rajasthan
Oppo,1100301,0.12526288,2,2019,rajasthan
Realme,400579,0.045603593,2,2019,rajasthan
Apple,212354,0.02417527,2,2019,rajasthan
Huawei,163775,0.018644833,2,2019,rajasthan
OnePlus,142119,0.016179423,2,2019,rajasthan
Gionee,135881,0.015469263,2,2019,rajasthan
Motorola,131957,0.015022538,2,2019,rajasthan
Others,902419,0.102735164,2,2019,rajasthan
Xiaomi,2275622,0.232270225,3,2019,rajasthan
Samsung,1996093,0.203739008,3,2019,rajasthan
Vivo,1985897,0.202698314,3,2019,rajasthan
Oppo,1244255,0.126999734,3,2019,rajasthan
Realme,458929,0.046842376,3,2019,rajasthan
Apple,232599,0.023741123,3,2019,rajasthan
Huawei,184875,0.018869987,3,2019,rajasthan
OnePlus,152982,0.015614704,3,2019,rajasthan
Gionee,146595,0.01496279,3,2019,rajasthan
Motorola,139254,0.014213502,3,2019,rajasthan
Others,980203,0.100048238,3,2019,rajasthan
Xiaomi,2527395,0.231339847,4,2019,rajasthan
Vivo,2262135,0.207059824,4,2019,rajasthan
Samsung,2211270,0.202404002,4,2019,rajasthan
Oppo,1410408,0.129098764,4,2019,rajasthan
Realme,530557,0.048563432,4,2019,rajasthan
Apple,250014,0.022884512,4,2019,rajasthan
Huawei,204976,0.018762052,4,2019,rajasthan
OnePlus,162057,0.014833551,4,2019,rajasthan
Gionee,157774,0.014441515,4,2019,rajasthan
Motorola,147914,0.013539,4,2019,rajasthan
Others,1060531,0.0970735,4,2019,rajasthan
Xiaomi,2776323,0.228653507,1,2020,rajasthan
Vivo,2582003,0.212649624,1,2020,rajasthan
Samsung,2440121,0.20096445,1,2020,rajasthan
Oppo,1591219,0.131050243,1,2020,rajasthan
Realme,608298,0.050098447,1,2020,rajasthan
Apple,267588,0.022038118,1,2020,rajasthan
Huawei,225019,0.018532204,1,2020,rajasthan
OnePlus,170114,0.014010316,1,2020,rajasthan
Gionee,158979,0.013093255,1,2020,rajasthan
Motorola,156126,0.012858287,1,2020,rajasthan
Others,1166263,0.096051549,1,2020,rajasthan
Xiaomi,3073847,0.226631383,2,2020,rajasthan
Vivo,2941265,0.216856257,2,2020,rajasthan
Samsung,2715434,0.200205984,2,2020,rajasthan
Oppo,1799104,0.132645973,2,2020,rajasthan
Realme,689124,0.05080836,2,2020,rajasthan
Apple,283321,0.020888948,2,2020,rajasthan
Huawei,246837,0.018199022,2,2020,rajasthan
Tecno,183365,0.013519301,2,2020,rajasthan
OnePlus,177245,0.01306808,2,2020,rajasthan
Gionee,172589,0.012724799,2,2020,rajasthan
Others,1281070,0.094451892,2,2020,rajasthan
Xiaomi,3353468,0.224021358,3,2020,rajasthan
Vivo,3346801,0.223575983,3,2020,rajasthan
Samsung,2973921,0.198666521,3,2020,rajasthan
Oppo,2001908,0.133733242,3,2020,rajasthan
Realme,784695,0.052419895,3,2020,rajasthan
Apple,302588,0.020213753,3,2020,rajasthan
Huawei,265862,0.01776035,3,2020,rajasthan
Tecno,214914,0.014356877,3,2020,rajasthan
OnePlus,186566,0.012463148,3,2020,rajasthan
Gionee,180038,0.012027059,3,2020,rajasthan
Others,1358651,0.090761815,3,2020,rajasthan
Vivo,3720519,0.227840434,4,2020,rajasthan
Xiaomi,3613815,0.221306,4,2020,rajasthan
Samsung,3222360,0.197333732,4,2020,rajasthan
Oppo,2201891,0.134841349,4,2020,rajasthan
Realme,880750,0.053936148,4,2020,rajasthan
Apple,323405,0.019804962,4,2020,rajasthan
Huawei,283175,0.017341321,4,2020,rajasthan
Tecno,259273,0.015877589,4,2020,rajasthan
OnePlus,195918,0.0119978,4,2020,rajasthan
Gionee,188604,0.011549899,4,2020,rajasthan
Others,1439784,0.088170766,4,2020,rajasthan
Vivo,4143832,0.234630618,1,2021,rajasthan
Xiaomi,3873176,0.219305628,1,2021,rajasthan
Samsung,3430073,0.194216404,1,2021,rajasthan
Oppo,2390404,0.135348626,1,2021,rajasthan
Realme,987022,0.055886817,1,2021,rajasthan
Apple,347215,0.019659887,1,2021,rajasthan
Tecno,301891,0.017093568,1,2021,rajasthan
Huawei,295928,0.016755933,1,2021,rajasthan
OnePlus,208798,0.011822488,1,2021,rajasthan
Gionee,189685,0.010740278,1,2021,rajasthan
Others,1493064,0.084539752,1,2021,rajasthan
Vivo,4603263,0.242519711,2,2021,rajasthan
Xiaomi,4079016,0.214900122,2,2021,rajasthan
Samsung,3591961,0.189239968,2,2021,rajasthan
Oppo,2591657,0.136539647,2,2021,rajasthan
Realme,1162747,0.061258517,2,2021,rajasthan
Tecno,375642,0.019790438,2,2021,rajasthan
Apple,373677,0.019686913,2,2021,rajasthan
Huawei,291917,0.015379444,2,2021,rajasthan
OnePlus,233039,0.012277498,2,2021,rajasthan
Motorola,188248,0.009917715,2,2021,rajasthan
Others,1489818,0.078490026,2,2021,rajasthan
Vivo,5212563,0.254278002,3,2021,rajasthan
Xiaomi,4289230,0.209236192,3,2021,rajasthan
Samsung,3672997,0.179175261,3,2021,rajasthan
Oppo,2855694,0.139305782,3,2021,rajasthan
Realme,1363093,0.066494077,3,2021,rajasthan
Tecno,456211,0.022254776,3,2021,rajasthan
Apple,403105,0.019664172,3,2021,rajasthan
Huawei,298651,0.014568722,3,2021,rajasthan
OnePlus,283924,0.013850313,3,2021,rajasthan
Motorola,186498,0.009097701,3,2021,rajasthan
Others,1477499,0.072075003,3,2021,rajasthan
Vivo,5751824,0.261717756,4,2021,rajasthan
Xiaomi,4469665,0.203377345,4,2021,rajasthan
Samsung,3782393,0.172105303,4,2021,rajasthan
Oppo,3095179,0.140835899,4,2021,rajasthan
Realme,1624796,0.073930976,4,2021,rajasthan
Tecno,521804,0.023742968,4,2021,rajasthan
Apple,462924,0.021063828,4,2021,rajasthan
OnePlus,336937,0.015331205,4,2021,rajasthan
Huawei,287470,0.013080373,4,2021,rajasthan
Motorola,189233,0.008610423,4,2021,rajasthan
Others,1454977,0.066203924,4,2021,rajasthan
Vivo,6252325,0.267206428,1,2022,rajasthan
Xiaomi,4620642,0.197472979,1,2022,rajasthan
Samsung,3887688,0.166148629,1,2022,rajasthan
Oppo,3333119,0.142447941,1,2022,rajasthan
Realme,1857144,0.079369005,1,2022,rajasthan
Tecno,613379,0.026214058,1,2022,rajasthan
Apple,510886,0.021833802,1,2022,rajasthan
OnePlus,385558,0.016477642,1,2022,rajasthan
Huawei,284638,0.012164611,1,2022,rajasthan
Motorola,189003,0.008077446,1,2022,rajasthan
Others,1464475,0.062587459,1,2022,rajasthan
Samsung,5534,0.27599621,1,2018,sikkim
Xiaomi,4679,0.233354945,1,2018,sikkim
Vivo,2155,0.107475936,1,2018,sikkim
Oppo,1825,0.091017904,1,2018,sikkim
Apple,865,0.043139993,1,2018,sikkim
Realme,815,0.040646352,1,2018,sikkim
Lenovo,586,0.029225475,1,2018,sikkim
Motorola,575,0.028676874,1,2018,sikkim
OnePlus,528,0.026332851,1,2018,sikkim
Asus,308,0.01536083,1,2018,sikkim
Others,2181,0.10877263,1,2018,sikkim
Samsung,7827,0.278570666,2,2018,sikkim
Xiaomi,6559,0.233441293,2,2018,sikkim
Vivo,3254,0.115813076,2,2018,sikkim
Oppo,2531,0.090080792,2,2018,sikkim
Apple,1120,0.039861907,2,2018,sikkim
Realme,1110,0.039505997,2,2018,sikkim
Motorola,773,0.027511834,2,2018,sikkim
Lenovo,759,0.02701356,2,2018,sikkim
OnePlus,690,0.024557782,2,2018,sikkim
Micromax,424,0.015090579,2,2018,sikkim
Others,3050,0.108552515,2,2018,sikkim
Samsung,10790,0.286685974,3,2018,sikkim
Xiaomi,8637,0.229481627,3,2018,sikkim
Vivo,4649,0.123522066,3,2018,sikkim
Oppo,3465,0.092063661,3,2018,sikkim
Realme,1459,0.038765045,3,2018,sikkim
Apple,1423,0.037808539,3,2018,sikkim
Motorola,945,0.025108271,3,2018,sikkim
Lenovo,886,0.023540665,3,2018,sikkim
OnePlus,823,0.02186678,3,2018,sikkim
Micromax,570,0.015144671,3,2018,sikkim
Others,3990,0.1060127,3,2018,sikkim
Samsung,14281,0.294223083,4,2018,sikkim
Xiaomi,11024,0.227121019,4,2018,sikkim
Vivo,6387,0.131587622,4,2018,sikkim
Oppo,4507,0.092855083,4,2018,sikkim
Realme,1848,0.038073262,4,2018,sikkim
Apple,1799,0.037063744,4,2018,sikkim
Motorola,1119,0.023054102,4,2018,sikkim
Lenovo,1038,0.021385306,4,2018,sikkim
OnePlus,969,0.01996374,4,2018,sikkim
Huawei,689,0.014195064,4,2018,sikkim
Others,4877,0.100477976,4,2018,sikkim
Samsung,17397,0.29508447,1,2019,sikkim
Xiaomi,13387,0.227067644,1,2019,sikkim
Vivo,7997,0.135643531,1,2019,sikkim
Oppo,5660,0.096003799,1,2019,sikkim
Realme,2237,0.037943551,1,2019,sikkim
Apple,2138,0.036264333,1,2019,sikkim
Motorola,1274,0.021609336,1,2019,sikkim
Lenovo,1168,0.019811385,1,2019,sikkim
OnePlus,1088,0.018454441,1,2019,sikkim
Huawei,849,0.01440057,1,2019,sikkim
Others,5761,0.097716941,1,2019,sikkim
Samsung,21576,0.303891604,2,2019,sikkim
Xiaomi,16005,0.22542571,2,2019,sikkim
Vivo,9656,0.136001916,2,2019,sikkim
Oppo,6810,0.095916844,2,2019,sikkim
Realme,2677,0.037704756,2,2019,sikkim
Apple,2509,0.035338526,2,2019,sikkim
Motorola,1473,0.020746771,2,2019,sikkim
Lenovo,1289,0.018155185,2,2019,sikkim
OnePlus,1220,0.017183341,2,2019,sikkim
Huawei,1001,0.01409879,2,2019,sikkim
Others,6783,0.095536557,2,2019,sikkim
Samsung,25449,0.309869959,3,2019,sikkim
Xiaomi,18366,0.223626534,3,2019,sikkim
Vivo,11399,0.138795539,3,2019,sikkim
Oppo,7934,0.096605299,3,2019,sikkim
Realme,3080,0.037502435,3,2019,sikkim
Apple,2833,0.034494935,3,2019,sikkim
Motorola,1581,0.019250438,3,2019,sikkim
OnePlus,1352,0.016462108,3,2019,sikkim
Lenovo,1279,0.015573252,3,2019,sikkim
Huawei,1126,0.013710306,3,2019,sikkim
Others,7729,0.094109195,3,2019,sikkim
Samsung,29310,0.315256206,4,2019,sikkim
Xiaomi,20528,0.22079766,4,2019,sikkim
Vivo,13224,0.142236372,4,2019,sikkim
Oppo,9175,0.098685626,4,2019,sikkim
Realme,3578,0.038484705,4,2019,sikkim
Apple,3131,0.033676806,4,2019,sikkim
Motorola,1676,0.018026933,4,2019,sikkim
OnePlus,1458,0.015682141,4,2019,sikkim
Lenovo,1347,0.014488233,4,2019,sikkim
Huawei,1245,0.013391129,4,2019,sikkim
Others,8300,0.08927419,4,2019,sikkim
Samsung,33471,0.319895633,1,2020,sikkim
Xiaomi,22619,0.216178762,1,2020,sikkim
Vivo,15342,0.146629584,1,2020,sikkim
Oppo,10442,0.099798339,1,2020,sikkim
Realme,4166,0.039816116,1,2020,sikkim
Apple,3439,0.032867888,1,2020,sikkim
Motorola,1728,0.016515182,1,2020,sikkim
OnePlus,1548,0.01479485,1,2020,sikkim
Lenovo,1491,0.014250079,1,2020,sikkim
HMD Global,1394,0.013323011,1,2020,sikkim
Others,8991,0.085930556,1,2020,sikkim
Samsung,38977,0.325022306,2,2020,sikkim
Xiaomi,25245,0.210513588,2,2020,sikkim
Vivo,18182,0.151616481,2,2020,sikkim
Oppo,12295,0.10252583,2,2020,sikkim
Realme,4814,0.040143094,2,2020,sikkim
Apple,3701,0.030861984,2,2020,sikkim
Motorola,1821,0.015184997,2,2020,sikkim
HMD Global,1669,0.013917496,2,2020,sikkim
OnePlus,1607,0.013400489,2,2020,sikkim
Lenovo,1576,0.013141985,2,2020,sikkim
Others,10034,0.083671751,2,2020,sikkim
Samsung,44424,0.329620918,3,2020,sikkim
Xiaomi,27830,0.206495366,3,2020,sikkim
Vivo,21086,0.15645567,3,2020,sikkim
Oppo,14009,0.103945152,3,2020,sikkim
Realme,5459,0.040505146,3,2020,sikkim
Apple,4035,0.029939231,3,2020,sikkim
HMD Global,1906,0.014142299,3,2020,sikkim
Motorola,1879,0.013941962,3,2020,sikkim
OnePlus,1694,0.012569283,3,2020,sikkim
Lenovo,1657,0.012294747,3,2020,sikkim
Others,10794,0.080090226,3,2020,sikkim
Samsung,49275,0.331722128,4,2020,sikkim
Xiaomi,30296,0.203954411,4,2020,sikkim
Vivo,23560,0.158607272,4,2020,sikkim
Oppo,15658,0.105410555,4,2020,sikkim
Realme,6245,0.042041698,4,2020,sikkim
Apple,4413,0.029708569,4,2020,sikkim
HMD Global,2070,0.013935359,4,2020,sikkim
